name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
Johnny Ruiz,male,40-60,1st,S,United States,44657.56308366587,23.635485280556864,0.0,0.0,no
Richard Skinner,male,0-20,3rd,S,United States,3128316.563083666,5.555685280556864,0.0,0.0,no
Christopher Barrera,female,0-20,3rd,S,United States,75922.56308366587,13.545485280556862,0.0,1.0,yes
Susan Dillon,male,40-60,3rd,S,Australia,29727.563083665864,13.545485280556862,0.0,1.0,no
Amber Underwood,male,60-80,1st,S,United States,44651.56308366587,68.52548528055686,1.0,1.0,no
Sarah Daniels,female,20-40,1st,S,United States,40559.56308366587,23.635485280556864,0.0,2.0,yes
Craig Jenkins,female,60-80,1st,S,United States,140554.56308366585,68.52548528055686,1.0,1.0,yes
Julie Hernandez,male,0-20,3rd,S,Croatia (Modern),398161.56308366585,5.655785280556863,0.0,0.0,no
Kathy Brown,male,20-40,1st,C,United States,44662.56308366587,68.57628528055686,1.0,0.0,no
Scott Lucero,female,20-40,1st,C,Peru,60689.56308366587,68.57628528055686,1.0,0.0,yes
Austin Jacobson,male,20-40,2nd,B,Northern Ireland,,,0.0,0.0,no
Katie Arnold,male,20-40,3rd,C,NaN,397419.56308366585,4.566185280556864,0.0,0.0,no
Lucas Armstrong,female,20-40,3rd,S,Sweden,374140.56308366585,7.625885280556863,0.0,0.0,no
Amanda Kim,male,40-60,3rd,S,NaN,342143.56308366585,5.535485280556863,0.0,0.0,yes
Nathan Lambert,male,0-20,3rd,S,NaN,397428.56308366585,7.555985280556863,0.0,0.0,no
Rachel Warren,female,20-40,3rd,Q,Ireland,362728.56308366585,3.715485280556864,0.0,0.0,yes
Jacob Allen,male,20-40,3rd,Q,Ireland,375176.56308366585,4.675485280556863,0.0,0.0,yes
Steven Hansen,male,40-60,1st,S,England,39801.56308366587,23.635485280556864,0.0,0.0,yes
Jennifer Banks,male,0-20,3rd,S,Sweden,374121.56308366585,11.605485280556865,0.0,2.0,no
Joseph Simmons,male,20-40,3rd,S,Sweden,29719.563083665864,11.605485280556865,1.0,1.0,no
John Powers,female,20-40,3rd,S,Sweden,394280.56308366585,11.605485280556865,1.0,1.0,no
Pamela Hodges,male,20-40,1st,S,United States,63979.56308366587,27.625485280556862,0.0,0.0,yes
Emily Zimmerman,female,20-40,1st,S,England,46994.56308366587,148.68548528055686,0.0,0.0,yes
Melissa Anderson,male,20-40,3rd,S,NaN,40083.56308366587,4.696585280556864,0.0,0.0,no
Jessica Hess,female,20-40,1st,C,Canada,140846.56308366585,49.52548528055687,1.0,2.0,yes
Kelly Cantu,male,20-40,1st,C,Canada,44524.56308366587,49.52548528055687,1.0,0.0,no
Catherine King,male,0-20,2nd,S,England,,33.67548528055686,1.0,1.0,yes
Martin Heath,male,20-40,3rd,S,England,29713.563083665864,21.555485280556866,2.0,0.0,no
Anne Richards,male,0-20,2nd,S,England,,70.62548528055686,0.0,0.0,no
Jessica Vargas,male,20-40,3rd,S,Wales,376264.56308366585,5.535485280556863,0.0,0.0,no
Donald Cole,male,20-40,3rd,S,England,351002.56308366585,21.555485280556866,2.0,0.0,no
Norma Sullivan,male,0-20,3rd,S,England,374133.56308366585,5.535485280556863,2.0,0.0,no
Travis Maddox,female,40-60,2nd,S,England,,33.67548528055686,0.0,2.0,yes
Elizabeth Simmons,female,20-40,2nd,S,England,,10.525485280556865,0.0,0.0,yes
Austin Hunter,female,20-40,3rd,S,England,370171.56308366585,13.545485280556862,1.0,0.0,yes
Mary Osborn,male,20-40,3rd,S,England,372820.56308366585,13.545485280556862,1.0,0.0,no
Heather Barnett,male,0-20,2nd,S,England,,70.62548528055686,0.0,0.0,no
Nicole Moreno,male,0-20,3rd,S,England,3128334.563083666,17.636085280556866,1.0,2.0,yes
Patricia Duncan,female,0-20,3rd,S,England,376274.56308366585,17.636085280556866,1.0,2.0,yes
Mark Reynolds,male,20-40,3rd,S,England,372824.56308366585,17.636085280556866,1.0,2.0,no
Nancy Owens,female,20-40,3rd,S,England,3128357.563083666,17.636085280556866,1.0,2.0,yes
Michael Ramirez,male,20-40,3rd,S,Bosnia,29722.563083665864,4.696585280556864,0.0,0.0,no
Jeffrey Pitts,female,20-40,2nd,C,Italy,,24.665985280556864,1.0,0.0,yes
Janet Crosby,male,20-40,2nd,C,Italy,,24.665985280556864,1.0,0.0,no
Anne Garcia,male,20-40,3rd,S,United States,27802.563083665864,14.60548528055686,1.0,0.0,yes
Jeanette Graham,female,20-40,3rd,S,United States,3128342.563083666,14.60548528055686,1.0,0.0,yes
Michael Alexander,male,20-40,3rd,S,Belgium,392286.56308366585,6.625485280556863,0.0,0.0,yes
Jessica Hudson,male,20-40,2nd,S,Channel Islands,,28.625485280556862,0.0,0.0,no
Erik Davis,male,20-40,3rd,S,NaN,3128329.563083666,4.696585280556864,0.0,0.0,no
Michelle Stokes,male,20-40,3rd,S,England,29394.563083665864,4.575485280556864,0.0,0.0,no
Anita Hammond MD,male,20-40,3rd,S,England,372623.56308366585,4.575485280556864,0.0,0.0,no
David Burgess,male,0-20,3rd,S,Belgium,57682.56308366587,6.625485280556863,0.0,0.0,no
Alexandria Kim,female,0-20,3rd,Q,Ireland,358030.56308366585,4.696185280556863,0.0,0.0,yes
Mary Smith,male,0-20,2nd,S,England,,70.62548528055686,0.0,0.0,no
Tracey Kim,male,20-40,1st,S,Canada,,54.52548528055687,1.0,0.0,yes
Robert Johnson,female,0-20,1st,S,United States,,54.52548528055687,1.0,0.0,yes
Sarah Mcdowell,male,0-20,3rd,S,Croatia (Modern),409703.56308366585,4.696585280556864,0.0,0.0,no
Monica Meyer,male,40-60,3rd,S,Hungary,377458.56308366585,5.655785280556863,0.0,0.0,no
Kelsey Taylor,male,40-60,3rd,S,NaN,3128326.563083666,4.696585280556864,0.0,0.0,no
Sarah Khan,male,40-60,1st,S,United States,,78.69568528055686,1.0,1.0,yes
Robin Walker,male,0-20,1st,S,United States,,78.69568528055686,0.0,2.0,yes
Kevin Fields,female,20-40,1st,S,United States,,78.69568528055686,1.0,1.0,yes
Michelle Espinoza,female,0-20,2nd,S,England,,20.525485280556865,0.0,1.0,yes
Mia Edwards,female,20-40,2nd,S,England,,20.525485280556865,0.0,1.0,yes
Jennifer Neal,female,20-40,3rd,Q,Ireland,30645.563083665864,4.675485280556863,0.0,0.0,no
Ashley Leblanc,male,20-40,3rd,Q,Ireland,81687.56308366587,4.675485280556863,0.0,0.0,no
Amanda Thompson,male,0-20,3rd,S,England,374139.56308366585,5.535485280556863,0.0,0.0,yes
Kirk Middleton,male,20-40,3rd,Q,Ireland,3128359.563083666,5.615685280556862,0.0,0.0,no
Tony Anderson,female,40-60,1st,C,United States,,103.60608528055688,1.0,0.0,yes
Terri Ruiz,female,20-40,1st,C,Canada,,244.62598528055688,1.0,1.0,yes
Peter Russell MD,male,40-60,1st,C,United States,,103.60608528055688,1.0,0.0,no
Vanessa Montoya,male,40-60,2nd,S,England,,23.525485280556865,0.0,0.0,no
Cynthia Johnson,female,20-40,3rd,S,United States,29730.563083665864,9.616085280556865,0.0,0.0,yes
Daniel Williams,female,20-40,3rd,Q,Ireland,29724.563083665864,4.675485280556863,0.0,0.0,no
Edward Snyder,male,20-40,3rd,C,Croatia (Modern),30286.563083665864,4.696585280556864,0.0,0.0,no
David Pittman,male,0-20,2nd,S,United States,,29.625485280556862,0.0,2.0,yes
Kimberly Tucker,male,40-60,2nd,S,England,,29.625485280556862,1.0,1.0,no
Sara Berger,female,20-40,2nd,S,United States,,29.625485280556862,1.0,1.0,yes
Mason Donovan,female,20-40,3rd,Q,Ireland,398160.56308366585,4.675485280556863,0.0,0.0,yes
Caleb Gallegos,female,20-40,3rd,S,England,390342.56308366585,5.535485280556863,0.0,0.0,yes
Mary Vaughan,female,40-60,1st,C,England,,53.70618528055687,1.0,0.0,yes
Joshua Villarreal,male,40-60,1st,C,England,,36.64548528055686,1.0,0.0,yes
Joshua Hawkins,male,20-40,1st,C,United States,,26.665485280556865,0.0,0.0,no
Connie Roach,male,20-40,3rd,S,Channel Islands,29711.563083665864,4.635485280556864,0.0,0.0,yes
Erica Fox,female,20-40,2nd,C,Spain,,10.695685280556862,1.0,0.0,yes
Reginald Ferguson,female,20-40,2nd,C,Spain,,10.695685280556862,1.0,0.0,yes
Robert Wagner,male,60-80,3rd,Q,Ireland,29729.563083665864,4.675485280556863,0.0,0.0,no
Marc Padilla,male,20-40,3rd,S,United States,374119.56308366585,10.705485280556864,1.0,0.0,no
Dennis Mejia,female,20-40,3rd,S,United States,376255.56308366585,10.705485280556864,1.0,0.0,yes
Brendan Tucker,female,20-40,1st,C,United States,,80.55568528055686,0.0,1.0,yes
Yolanda Jenkins,male,0-20,3rd,S,Sweden,409703.56308366585,4.676085280556864,0.0,0.0,no
Gavin Strickland,male,20-40,2nd,S,United States,,10.525485280556865,0.0,0.0,no
Rebecca Huffman,male,0-20,3rd,S,Sweden,390345.56308366585,4.676085280556864,0.0,0.0,no
Tammy Lee,male,40-60,3rd,S,Sweden,403614.56308366585,3.716085280556863,0.0,0.0,no
Christopher Howard,male,20-40,3rd,C,NaN,29678.563083665864,4.566085280556864,0.0,0.0,no
George Tucker,male,0-20,3rd,C,Lebanon,29366.563083665864,4.566185280556864,1.0,1.0,no
Jacob Gibson,male,20-40,3rd,C,Lebanon,31187.563083665864,4.566185280556864,1.0,1.0,no
Alex Jones,male,40-60,3rd,S,England,342204.56308366585,4.575485280556864,0.0,0.0,no
Daniel Torres,female,0-20,3rd,S,United States,398111.56308366585,9.616085280556865,0.0,0.0,yes
Scott Miles,male,20-40,2nd,S,Sweden,,10.525485280556865,0.0,0.0,no
Whitney Jones,female,20-40,1st,C,United States,,244.62608528055685,0.0,0.0,yes
John Green,male,20-40,3rd,S,NaN,34597.56308366587,4.535485280556863,0.0,0.0,no
Robert Bowers,female,40-60,1st,C,United States,,75.57588528055686,1.0,0.0,yes
Brenda Howell,female,20-40,1st,C,United States,,28.656185280556866,0.0,0.0,no
Katherine Hopkins,male,20-40,3rd,S,England,372549.56308366585,12.545485280556862,0.0,0.0,no
Brenda Dunn,male,0-20,2nd,S,Norway,,10.525485280556865,0.0,0.0,no
Steven Lewis,male,40-60,3rd,S,England,393764.56308366585,4.575485280556864,0.0,0.0,no
Amanda Smith,male,20-40,3rd,Q,Ireland,33614.56308366587,4.675485280556863,0.0,0.0,no
Marissa Davidson,male,40-60,1st,S,England,,218.6761852805569,0.0,0.0,no
Christopher Evans,male,20-40,2nd,S,England,,23.525485280556865,1.0,0.0,no
Jenny King,male,0-20,2nd,S,England,,7.6254852805568625,0.0,0.0,no
Jessica Mccarthy,male,20-40,3rd,S,NaN,3128362.563083666,4.535485280556863,0.0,0.0,yes
Kathryn Cardenas,male,0-20,3rd,S,Sweden,50618.56308366587,4.676585280556862,0.0,0.0,no
Heidi Klein,female,40-60,1st,C,United States,,28.656285280556865,0.0,0.0,yes
Patrick Vaughan,female,20-40,3rd,Q,Ireland,29394.563083665864,4.675485280556863,0.0,0.0,no
Jessica Potter,female,40-60,1st,C,United States,,107.69628528055686,0.0,0.0,yes
Angela Gutierrez,male,20-40,3rd,Q,Ireland,413576.56308366585,4.675485280556863,0.0,0.0,no
Daniel Rogers,male,40-60,3rd,Q,Ireland,413576.56308366585,3.715485280556864,0.0,0.0,no
Jamie Hoover,male,20-40,1st,S,Canada,,23.576385280556863,0.0,0.0,yes
Patrick Lynn,male,0-20,3rd,Q,Ireland,342138.56308366585,4.696185280556863,0.0,0.0,no
Joshua Valenzuela,male,0-20,3rd,Q,Ireland,372824.56308366585,4.675485280556863,0.0,0.0,no
Dr. Ryan Martin,male,20-40,3rd,S,NaN,374521.56308366585,53.61658528055686,0.0,0.0,yes
Audrey Coleman,female,0-20,3rd,S,England,372816.56308366585,31.596085280556863,2.0,2.0,no
Frank Mendoza,female,0-20,3rd,S,England,377094.56308366585,31.596085280556863,2.0,2.0,no
Andrea Rodriguez,male,20-40,3rd,S,England,372552.56308366585,5.535485280556863,0.0,0.0,no
Julie Cunningham,male,0-20,3rd,S,England,30525.563083665864,31.596085280556863,2.0,2.0,no
Robert Mendez,female,40-60,3rd,S,Scotland,48383.56308366587,31.596085280556863,1.0,3.0,no
Andrew Schmitt,male,0-20,3rd,S,England,389367.56308366585,31.596085280556863,1.0,3.0,no
Kelsey Dickson,male,20-40,1st,S,United States,,24.675485280556863,0.0,0.0,no
Amber Rivera,female,20-40,1st,S,Canada,,260.52548528055684,3.0,2.0,yes
Stephen Mendez,female,20-40,1st,S,Canada,,260.52548528055684,3.0,2.0,yes
Sean Flores,female,20-40,1st,S,Canada,,260.52548528055684,3.0,2.0,yes
Emma Martinez,male,0-20,1st,S,Canada,,260.52548528055684,3.0,2.0,no
Ryan Haley,male,60-80,1st,S,Canada,,260.52548528055684,1.0,4.0,no
Amanda Weber,female,40-60,1st,S,Canada,,260.52548528055684,1.0,4.0,yes
Bernard Campbell,male,20-40,3rd,Q,Ireland,376296.56308366585,4.675485280556863,0.0,0.0,no
Linda Stevens,male,20-40,2nd,S,United States,,10.525485280556865,0.0,0.0,no
Karen Hayes,female,20-40,1st,C,England,,53.70618528055687,0.0,0.0,yes
Christopher Orozco,male,20-40,1st,S,England,,23.635485280556864,0.0,0.0,no
Shannon Rhodes,male,40-60,1st,S,United States,,130.65548528055686,2.0,0.0,yes
Christopher Daniels,male,40-60,1st,C,United States,,24.665985280556864,1.0,0.0,yes
Frederick Brown,female,40-60,1st,S,United States,,130.65548528055686,1.0,0.0,yes
Victoria Allen,female,20-40,1st,C,Switzerland,,46.62548528055687,0.0,2.0,yes
Scott Mosley,male,40-60,1st,C,Switzerland,,76.56548528055687,1.0,1.0,yes
Holly Gilbert,female,40-60,1st,C,Switzerland,,76.56548528055687,1.0,1.0,yes
Juan Glass,male,20-40,2nd,B,England,,,0.0,0.0,no
William Perez,male,20-40,1st,S,England,,,0.0,0.0,no
Adam Kelly,female,20-40,2nd,S,India,,10.525485280556865,0.0,0.0,no
Mr. Justin James,male,20-40,1st,S,England,,50.54548528055687,1.0,0.0,no
Anthony Burnett,female,20-40,1st,S,England,,50.54548528055687,1.0,0.0,yes
Mrs. Stephanie Garcia,male,20-40,2nd,S,England,,23.525485280556865,0.0,0.0,no
Mary Parker,male,20-40,2nd,S,England,,18.525485280556865,1.0,0.0,no
Eric Mckinney,male,20-40,2nd,S,England,,18.525485280556865,1.0,0.0,no
Paul Butler,male,20-40,3rd,Q,Ireland,357975.56308366585,4.666485280556863,0.0,0.0,no
Tristan Castillo,male,20-40,3rd,S,England,29706.563083665864,11.625485280556862,0.0,0.0,no
Mario Garcia,female,20-40,2nd,S,England,,10.525485280556865,0.0,0.0,yes
Gabriel James,male,0-20,2nd,S,England,,23.525485280556865,0.0,0.0,no
Kyle Perez,male,20-40,2nd,S,Channel Islands,,7.6254852805568625,0.0,0.0,no
Cassandra Harper,male,40-60,1st,S,England,,35.625485280556866,0.0,0.0,no
Jill Diaz,female,20-40,3rd,C,United States,342204.56308366585,4.566185280556864,0.0,0.0,yes
Heather Nelson,male,20-40,3rd,C,Lebanon,376290.56308366585,4.566085280556864,0.0,0.0,no
Mark Brown,male,,3rd,C,Bulgaria,29674.563083665864,4.696585280556864,0.0,0.0,no
David Reese,female,20-40,1st,C,United States,,56.60548528055686,0.0,1.0,yes
Bryan Wells,female,40-60,1st,C,United States,,56.60548528055686,0.0,1.0,yes
April Bender,female,20-40,1st,S,NaN,,208.6254852805569,0.0,0.0,yes
Timothy Huang,male,20-40,1st,C,NaN,,76.56548528055687,0.0,0.0,no
Thomas Parker,male,40-60,2nd,S,England,,7.6254852805568625,0.0,0.0,no
Kim Steele,male,0-20,2nd,S,England,,8.625485280556862,1.0,0.0,no
Alex Harrison,male,20-40,2nd,S,England,,8.625485280556862,1.0,0.0,no
Jason Pierce,male,20-40,2nd,S,England,,10.625485280556862,0.0,0.0,no
Robert Murphy,male,20-40,3rd,S,Wales,370146.56308366585,5.535485280556863,0.0,0.0,no
Roberto Gordon,male,20-40,2nd,S,Ireland,,10.525485280556865,0.0,0.0,no
Taylor Barnes,male,20-40,2nd,S,England,,10.525485280556865,0.0,0.0,no
Joshua Gilmore,female,0-20,3rd,Q,Ireland,358019.56308366585,4.666285280556863,0.0,0.0,yes
Steven Holden,male,20-40,2nd,S,Argentina,,10.525485280556865,0.0,0.0,no
Christopher Donaldson,female,0-20,3rd,Q,Ireland,391910.56308366585,4.675485280556863,0.0,0.0,yes
Donald Davis,male,40-60,1st,C,United States,,86.54558528055686,1.0,0.0,yes
Peter Thomas,female,20-40,1st,C,United States,,86.54558528055686,1.0,0.0,yes
Gregory Moyer,male,60-80,1st,C,United States,,31.655585280556863,0.0,0.0,no
Jonathan Hawkins,male,0-20,3rd,S,England,377103.56308366585,17.626085280556865,0.0,2.0,yes
Jesus Kennedy,male,20-40,3rd,S,England,374129.56308366585,17.626085280556865,1.0,1.0,no
Kathryn Reyes,male,40-60,3rd,S,NaN,30587.563083665864,4.695485280556863,0.0,0.0,no
William Neal,female,20-40,3rd,S,England,374125.56308366585,17.626085280556865,1.0,1.0,yes
Norma Parker,male,0-20,3rd,S,England,374123.56308366585,43.705485280556864,5.0,2.0,no
Mandy Kramer,male,0-20,3rd,S,England,397425.56308366585,43.705485280556864,5.0,2.0,no
Jessica Smith,male,0-20,3rd,S,England,377098.56308366585,43.705485280556864,5.0,2.0,no
Andrew Andrade,female,0-20,3rd,S,England,29725.563083665864,43.705485280556864,5.0,2.0,no
Edward Hale,female,0-20,3rd,S,England,29700.563083665864,43.705485280556864,5.0,2.0,no
Jeff Cantrell,male,0-20,3rd,S,England,29202.563083665864,43.705485280556864,5.0,2.0,no
Brandon George,male,40-60,3rd,S,England,31630.563083665864,43.705485280556864,1.0,6.0,no
Joshua Wilson,female,40-60,3rd,S,England,3128366.563083666,43.705485280556864,1.0,6.0,no
Rodney Wilson,male,40-60,1st,S,United States,,25.625485280556862,0.0,0.0,yes
Elizabeth Clark,female,0-20,1st,S,England,,150.61578528055688,0.0,0.0,yes
Natasha Floyd,male,20-40,1st,S,Canada,,27.525485280556865,0.0,1.0,no
Carla Parker,female,40-60,1st,S,England,,150.61578528055688,0.0,1.0,yes
William Miller,male,40-60,2nd,S,South Africa,,10.525485280556865,0.0,0.0,no
Jamie Norton,female,40-60,1st,C,United States,,60.595685280556864,0.0,1.0,yes
Daniel Stuart Jr.,male,20-40,1st,C,United States,,60.595685280556864,0.0,1.0,yes
John Blankenship,male,0-20,engineering crew,S,England,,,,,no
Chris Hendricks,male,40-60,3rd,S,England,374132.56308366585,5.535485280556863,0.0,0.0,no
Daniel Palmer,male,20-40,3rd,S,Norway,386357.56308366585,5.586985280556863,0.0,0.0,no
Robert Stanton,male,20-40,3rd,S,England,29732.563083665864,5.535485280556863,0.0,0.0,no
Tammy Turner,male,40-60,1st,C,France,,76.56548528055687,0.0,0.0,no
Marie Fisher,male,0-20,3rd,S,Finland,377077.56308366585,6.686585280556862,0.0,0.0,no
Terry Avila,male,20-40,3rd,S,Finland,29868.563083665864,4.706085280556863,2.0,0.0,no
Janet Murray,male,20-40,3rd,S,Finland,29394.563083665864,4.706085280556863,2.0,0.0,no
Daniel Nichols,male,0-20,3rd,S,Sweden,376266.56308366585,4.676085280556864,0.0,0.0,no
Michelle Adams,female,20-40,3rd,S,Switzerland,29195.563083665864,5.695485280556863,0.0,0.0,no
Michael Cunningham,male,20-40,3rd,S,Norway,374142.56308366585,3.715885280556864,1.0,0.0,no
Danny Baxter,male,0-20,3rd,S,Norway,409703.56308366585,3.715885280556864,1.0,0.0,no
Robert Phillips,male,20-40,3rd,S,Finland,29746.563083665864,12.695485280556865,1.0,0.0,no
Aaron Blake,female,20-40,3rd,S,Finland,374136.56308366585,12.695485280556865,1.0,0.0,yes
Dustin Copeland,male,20-40,2nd,S,England,,10.525485280556865,0.0,0.0,no
Donna Murphy,male,0-20,2nd,S,United States,,11.625485280556862,1.0,1.0,yes
Regina Williams,female,20-40,2nd,S,United States,,11.625485280556862,0.0,2.0,yes
Donald Jones,male,0-20,3rd,S,Belgium,29728.563083665864,6.625485280556863,0.0,0.0,no
Barbara Hunt,male,20-40,3rd,C,Lebanon,374112.56308366585,4.566185280556864,0.0,0.0,yes
Edward Mack,male,0-20,3rd,C,Lebanon,395453.56308366585,4.566085280556864,0.0,0.0,no
Brent Gonzalez,male,20-40,3rd,C,Lebanon,350643.56308366585,4.566185280556864,0.0,0.0,no
Joy Melton,male,40-60,3rd,S,United States,3128314.563083666,11.545685280556864,2.0,0.0,no
Sara Wood,male,20-40,3rd,S,Denmark,374793.56308366585,4.695585280556863,1.0,0.0,no
Danielle King,male,20-40,3rd,S,Denmark,342148.56308366585,4.695585280556863,0.0,0.0,no
Tanya Jones,female,40-60,3rd,S,United States,391909.56308366585,11.545685280556864,1.0,0.0,yes
Michael Molina,male,40-60,2nd,S,United States,,10.525485280556865,0.0,0.0,no
Richard Jones,male,20-40,1st,C,United States,,52.60648528055687,1.0,0.0,yes
Megan Duncan,female,20-40,1st,C,United States,,52.60648528055687,1.0,0.0,yes
Laura Tyler,female,0-20,3rd,Q,Ireland,29867.563083665864,4.666285280556863,0.0,0.0,no
William Mcbride,female,20-40,3rd,S,England,390342.56308366585,4.635485280556864,0.0,0.0,no
Rebecca Duran,female,0-20,2nd,S,Scotland,,30.525485280556865,0.0,1.0,yes
Rose Roberts,male,40-60,1st,C,United States,,73.66618528055686,1.0,0.0,yes
Ellen Wood,female,40-60,1st,C,United States,,73.66618528055686,1.0,0.0,yes
Mr. Gregory Williams,male,20-40,2nd,S,Scotland,,30.525485280556865,0.0,1.0,no
Melissa Edwards,male,20-40,1st,S,England,,39.60548528055686,0.0,0.0,no
Karen White,male,60-80,2nd,S,England,,7.6254852805568625,0.0,0.0,yes
Danielle Williams,male,40-60,1st,S,United States,,80.61608528055686,1.0,0.0,no
Danielle Bailey,female,20-40,1st,S,United States,,80.61608528055686,1.0,0.0,yes
Larry Turner,male,40-60,2nd,S,England,,7.6254852805568625,0.0,0.0,no
Eduardo Green,male,40-60,1st,S,England,,,0.0,0.0,no
Casey Palmer,male,20-40,2nd,S,England,,,,,no
Aaron Martin,female,0-20,2nd,S,England,,23.575485280556865,0.0,2.0,yes
Valerie Bray,male,40-60,2nd,S,England,,23.575485280556865,1.0,1.0,no
Veronica Cochran,male,20-40,3rd,Q,Ireland,28906.563083665864,3.695685280556864,0.0,0.0,no
Jeanette Bruce,female,40-60,2nd,S,England,,23.575485280556865,1.0,1.0,yes
Katherine Wong,male,20-40,1st,C,Egypt,,73.66618528055686,0.0,0.0,yes
Brooke Delacruz,male,40-60,1st,S,England,,27.525485280556865,0.0,0.0,yes
Christopher Bullock,female,20-40,1st,C,United States,,80.55568528055686,0.0,0.0,yes
Katrina Moore,male,40-60,1st,S,Canada,,90.62548528055686,1.0,1.0,no
Jeffrey Hoffman,female,40-60,1st,S,Canada,,90.62548528055686,1.0,1.0,yes
Brittney Chang,male,40-60,1st,S,England,,39.62548528055687,0.0,0.0,no
Kristin Mcneil,female,20-40,3rd,Q,Ireland,30515.563083665864,4.675485280556863,0.0,0.0,yes
Travis Snow,male,20-40,3rd,S,Sweden,376287.56308366585,3.716085280556863,0.0,0.0,yes
Michael Davis,male,20-40,3rd,S,NaN,342202.56308366585,53.61658528055686,0.0,0.0,yes
Mary Woods,female,0-20,3rd,Q,Ireland,399673.56308366585,3.675485280556864,0.0,0.0,no
Beth Riley,female,0-20,3rd,S,Finland,3128356.563083666,4.706085280556863,0.0,0.0,yes
Robert Bryant,female,20-40,3rd,S,Finland,370327.56308366585,4.706085280556863,0.0,0.0,no
Diane Valdez,female,20-40,3rd,S,Sweden,29741.563083665864,5.715785280556863,0.0,0.0,yes
Charles Peck,male,20-40,3rd,S,Hungary,419127.56308366585,4.696585280556864,0.0,0.0,no
Morgan Aguirre,female,20-40,3rd,S,Sweden,376302.56308366585,4.676085280556864,0.0,0.0,no
Michael Barajas,female,20-40,3rd,Q,Ireland,3128358.563083666,4.675485280556863,0.0,0.0,no
Rhonda Collins,female,20-40,2nd,S,England,,62.52548528055687,1.0,2.0,yes
Valerie Gomez,female,20-40,2nd,S,England,,62.52548528055687,1.0,2.0,yes
Robert Dunlap,male,40-60,2nd,S,England,,62.52548528055687,1.0,2.0,no
Denise White,female,40-60,2nd,S,India,,62.52548528055687,1.0,2.0,yes
Gregory Mathews,female,40-60,2nd,S,India,,13.525485280556865,0.0,0.0,yes
Glenda Chavez,male,20-40,2nd,S,England,,70.62548528055686,2.0,0.0,no
James Mason,male,20-40,2nd,S,England,,70.62548528055686,2.0,0.0,no
Dave Berg,male,20-40,2nd,S,England,,70.62548528055686,2.0,0.0,no
Gregory Fernandez,male,40-60,1st,S,England,,48.69578528055686,0.0,0.0,no
Christopher Walker,female,0-20,2nd,S,Finland,,10.525485280556865,1.0,1.0,no
Cindy Stuart,male,40-60,1st,S,England,,47.52548528055687,0.0,0.0,no
Monica Smith,female,0-20,1st,C,United States,,54.716185280556864,0.0,1.0,yes
Erica Potts,female,40-60,1st,C,United States,,54.716185280556864,0.0,1.0,yes
Madeline Gomez,female,0-20,3rd,S,Finland,29394.563083665864,9.576385280556863,0.0,1.0,yes
Susan Jacobson,female,20-40,3rd,S,Finland,29724.563083665864,9.576385280556863,1.0,1.0,yes
Todd Conrad,female,0-20,2nd,S,England,,20.525485280556865,2.0,1.0,yes
Bethany Rivera,male,20-40,2nd,S,England,,8.625485280556862,2.0,1.0,no
Catherine Harris,male,20-40,2nd,S,England,,10.525485280556865,0.0,0.0,no
Casey Smith,female,40-60,2nd,S,England,,20.525485280556865,1.0,3.0,yes
Steven Reynolds,male,40-60,2nd,S,England,,10.525485280556865,0.0,0.0,no
Brittney Hamilton,female,40-60,1st,C,United States,,74.71568528055687,1.0,0.0,yes
Allison English,female,20-40,2nd,S,England,,23.525485280556865,1.0,0.0,yes
Linda Skinner,male,40-60,2nd,S,England,,23.525485280556865,1.0,0.0,no
Kevin Carter,male,40-60,3rd,S,Sweden,29745.563083665864,3.615485280556863,0.0,0.0,no
Dr. Adam Scott,male,0-20,3rd,S,Norway,342140.56308366585,19.626085280556865,0.0,0.0,no
Alfred Herrera,male,40-60,1st,S,United States,,49.52548528055687,1.0,0.0,no
John Bridges,female,20-40,1st,S,United States,,49.52548528055687,1.0,0.0,yes
Brittany Vasquez,male,20-40,1st,S,United States,,23.635485280556864,0.0,0.0,yes
Charles Holland,female,20-40,3rd,S,Finland,374139.56308366585,4.706085280556863,0.0,0.0,yes
Michael Brown,male,20-40,2nd,S,England,,70.62548528055686,0.0,0.0,no
James Burch,male,20-40,3rd,Q,NaN,29679.563083665864,4.675485280556863,0.0,0.0,no
Cathy Schaefer,male,40-60,2nd,S,Japan,,10.525485280556865,0.0,0.0,yes
Scott Sims,female,20-40,3rd,S,England,340042.56308366585,5.535485280556863,0.0,0.0,yes
Linda Williams,male,60-80,2nd,S,England,,23.525485280556865,1.0,0.0,no
Joseph Dixon,female,60-80,2nd,S,England,,23.525485280556865,1.0,0.0,no
Victoria Olson,male,20-40,1st,S,United States,,97.52548528055686,1.0,0.0,yes
Matthew Russell,female,20-40,1st,S,United States,,97.52548528055686,1.0,0.0,yes
Tracy Brewer,male,40-60,1st,C,United States,,27.656585280556865,0.0,0.0,no
James Gilbert Jr.,male,40-60,3rd,S,Norway,31399.563083665864,4.655485280556864,0.0,0.0,no
Connor Davenport,male,20-40,2nd,S,NaN,,,,,no
Brittany Cardenas,male,20-40,2nd,S,England,,9.576085280556862,0.0,0.0,no
Eric Harrington,male,20-40,3rd,S,England,372814.56308366585,4.696385280556862,0.0,0.0,yes
Michael Adams,male,0-20,3rd,C,NaN,374793.56308366585,15.676385280556865,0.0,0.0,no
