name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
Joseph Tucker,female,46,1st,S,Nationality_1,44816.56308366587,22.666485280556863,2.0,0.0,yes
Paul Wright,female,14,3rd,Q,Nationality_18,361966.56308366585,4.675485280556863,0.0,0.0,yes
Michael Webb,male,30,2nd,S,Nationality_2,277701.56308366585,8.625485280556862,0.0,0.0,no
Benjamin Shah,male,14,3rd,S,Nationality_2,29195.563083665864,12.705485280556864,1.0,1.0,yes
Corey Knox,male,14,3rd,S,Nationality_2,3128366.563083666,12.705485280556864,1.0,1.0,yes
Sean Ashley,female,30,3rd,S,Nationality_2,376257.56308366585,12.705485280556864,0.0,2.0,yes
Samantha Waters,male,46,3rd,S,Nationality_2,29710.563083665864,4.575485280556864,0.0,0.0,no
Johnny Ruiz,male,46,1st,S,Nationality_1,44657.56308366587,23.635485280556864,0.0,0.0,no
Richard Skinner,male,14,3rd,S,Nationality_1,3128316.563083666,5.555685280556864,0.0,0.0,no
Christopher Barrera,female,14,3rd,S,Nationality_1,75922.56308366587,13.545485280556862,0.0,1.0,yes
Susan Dillon,male,46,3rd,S,Nationality_29,29727.563083665864,13.545485280556862,0.0,1.0,no
Amber Underwood,male,62,1st,S,Nationality_1,44651.56308366587,68.52548528055686,1.0,1.0,no
Sarah Daniels,female,30,1st,S,Nationality_1,40559.56308366587,23.635485280556864,0.0,2.0,yes
Craig Jenkins,female,62,1st,S,Nationality_1,140554.56308366585,68.52548528055686,1.0,1.0,yes
Julie Hernandez,male,14,3rd,S,Nationality_23,398161.56308366585,5.655785280556863,0.0,0.0,no
Kathy Brown,male,30,1st,C,Nationality_1,44662.56308366587,68.57628528055686,1.0,0.0,no
Scott Lucero,female,30,1st,C,Nationality_30,60689.56308366587,68.57628528055686,1.0,0.0,yes
Austin Jacobson,male,30,2nd,B,Nationality_11,,,0.0,0.0,no
Katie Arnold,male,30,3rd,C,Nationality_17,397419.56308366585,4.566185280556864,0.0,0.0,no
Lucas Armstrong,female,30,3rd,S,Nationality_7,374140.56308366585,7.625885280556863,0.0,0.0,no
Amanda Kim,male,46,3rd,S,Nationality_17,342143.56308366585,5.535485280556863,0.0,0.0,yes
Nathan Lambert,male,14,3rd,S,Nationality_17,397428.56308366585,7.555985280556863,0.0,0.0,no
Rachel Warren,female,30,3rd,Q,Nationality_18,362728.56308366585,3.715485280556864,0.0,0.0,yes
Jacob Allen,male,30,3rd,Q,Nationality_18,375176.56308366585,4.675485280556863,0.0,0.0,yes
Steven Hansen,male,46,1st,S,Nationality_2,39801.56308366587,23.635485280556864,0.0,0.0,yes
Jennifer Banks,male,14,3rd,S,Nationality_7,374121.56308366585,11.605485280556865,0.0,2.0,no
Joseph Simmons,male,30,3rd,S,Nationality_7,29719.563083665864,11.605485280556865,1.0,1.0,no
John Powers,female,30,3rd,S,Nationality_7,394280.56308366585,11.605485280556865,1.0,1.0,no
Pamela Hodges,male,30,1st,S,Nationality_1,63979.56308366587,27.625485280556862,0.0,0.0,yes
Emily Zimmerman,female,30,1st,S,Nationality_2,46994.56308366587,148.68548528055686,0.0,0.0,yes
Melissa Anderson,male,30,3rd,S,Nationality_17,40083.56308366587,4.696585280556864,0.0,0.0,no
Jessica Hess,female,30,1st,C,Nationality_9,140846.56308366585,49.52548528055687,1.0,2.0,yes
Kelly Cantu,male,30,1st,C,Nationality_9,44524.56308366587,49.52548528055687,1.0,0.0,no
Catherine King,male,14,2nd,S,Nationality_2,,33.67548528055686,1.0,1.0,yes
Martin Heath,male,30,3rd,S,Nationality_2,29713.563083665864,21.555485280556866,2.0,0.0,no
Anne Richards,male,14,2nd,S,Nationality_2,,70.62548528055686,0.0,0.0,no
Jessica Vargas,male,30,3rd,S,Nationality_21,376264.56308366585,5.535485280556863,0.0,0.0,no
Donald Cole,male,30,3rd,S,Nationality_2,351002.56308366585,21.555485280556866,2.0,0.0,no
Norma Sullivan,male,14,3rd,S,Nationality_2,374133.56308366585,5.535485280556863,2.0,0.0,no
Travis Maddox,female,46,2nd,S,Nationality_2,,33.67548528055686,0.0,2.0,yes
Elizabeth Simmons,female,30,2nd,S,Nationality_2,,10.525485280556865,0.0,0.0,yes
Austin Hunter,female,30,3rd,S,Nationality_2,370171.56308366585,13.545485280556862,1.0,0.0,yes
Mary Osborn,male,30,3rd,S,Nationality_2,372820.56308366585,13.545485280556862,1.0,0.0,no
Heather Barnett,male,14,2nd,S,Nationality_2,,70.62548528055686,0.0,0.0,no
Nicole Moreno,male,14,3rd,S,Nationality_2,3128334.563083666,17.636085280556866,1.0,2.0,yes
Patricia Duncan,female,14,3rd,S,Nationality_2,376274.56308366585,17.636085280556866,1.0,2.0,yes
Mark Reynolds,male,30,3rd,S,Nationality_2,372824.56308366585,17.636085280556866,1.0,2.0,no
Nancy Owens,female,30,3rd,S,Nationality_2,3128357.563083666,17.636085280556866,1.0,2.0,yes
Michael Ramirez,male,30,3rd,S,Nationality_15,29722.563083665864,4.696585280556864,0.0,0.0,no
Jeffrey Pitts,female,30,2nd,C,Nationality_19,,24.665985280556864,1.0,0.0,yes
Janet Crosby,male,30,2nd,C,Nationality_19,,24.665985280556864,1.0,0.0,no
Anne Garcia,male,30,3rd,S,Nationality_1,27802.563083665864,14.60548528055686,1.0,0.0,yes
Jeanette Graham,female,30,3rd,S,Nationality_1,3128342.563083666,14.60548528055686,1.0,0.0,yes
Michael Alexander,male,30,3rd,S,Nationality_27,392286.56308366585,6.625485280556863,0.0,0.0,yes
Jessica Hudson,male,30,2nd,S,Nationality_14,,28.625485280556862,0.0,0.0,no
Erik Davis,male,30,3rd,S,Nationality_17,3128329.563083666,4.696585280556864,0.0,0.0,no
Michelle Stokes,male,30,3rd,S,Nationality_2,29394.563083665864,4.575485280556864,0.0,0.0,no
Anita Hammond MD,male,30,3rd,S,Nationality_2,372623.56308366585,4.575485280556864,0.0,0.0,no
David Burgess,male,14,3rd,S,Nationality_27,57682.56308366587,6.625485280556863,0.0,0.0,no
Alexandria Kim,female,14,3rd,Q,Nationality_18,358030.56308366585,4.696185280556863,0.0,0.0,yes
Mary Smith,male,14,2nd,S,Nationality_2,,70.62548528055686,0.0,0.0,no
Tracey Kim,male,30,1st,S,Nationality_9,,54.52548528055687,1.0,0.0,yes
Robert Johnson,female,14,1st,S,Nationality_1,,54.52548528055687,1.0,0.0,yes
Sarah Mcdowell,male,14,3rd,S,Nationality_23,409703.56308366585,4.696585280556864,0.0,0.0,no
Monica Meyer,male,46,3rd,S,Nationality_16,377458.56308366585,5.655785280556863,0.0,0.0,no
Kelsey Taylor,male,46,3rd,S,Nationality_17,3128326.563083666,4.696585280556864,0.0,0.0,no
Sarah Khan,male,46,1st,S,Nationality_1,,78.69568528055686,1.0,1.0,yes
Robin Walker,male,14,1st,S,Nationality_1,,78.69568528055686,0.0,2.0,yes
Kevin Fields,female,30,1st,S,Nationality_1,,78.69568528055686,1.0,1.0,yes
Michelle Espinoza,female,14,2nd,S,Nationality_2,,20.525485280556865,0.0,1.0,yes
Mia Edwards,female,30,2nd,S,Nationality_2,,20.525485280556865,0.0,1.0,yes
Jennifer Neal,female,30,3rd,Q,Nationality_18,30645.563083665864,4.675485280556863,0.0,0.0,no
Ashley Leblanc,male,30,3rd,Q,Nationality_18,81687.56308366587,4.675485280556863,0.0,0.0,no
Amanda Thompson,male,14,3rd,S,Nationality_2,374139.56308366585,5.535485280556863,0.0,0.0,yes
Kirk Middleton,male,30,3rd,Q,Nationality_18,3128359.563083666,5.615685280556862,0.0,0.0,no
Tony Anderson,female,46,1st,C,Nationality_1,,103.60608528055688,1.0,0.0,yes
Terri Ruiz,female,30,1st,C,Nationality_9,,244.62598528055688,1.0,1.0,yes
Peter Russell MD,male,46,1st,C,Nationality_1,,103.60608528055688,1.0,0.0,no
Vanessa Montoya,male,46,2nd,S,Nationality_2,,23.525485280556865,0.0,0.0,no
Cynthia Johnson,female,30,3rd,S,Nationality_1,29730.563083665864,9.616085280556865,0.0,0.0,yes
Daniel Williams,female,30,3rd,Q,Nationality_18,29724.563083665864,4.675485280556863,0.0,0.0,no
Edward Snyder,male,30,3rd,C,Nationality_23,30286.563083665864,4.696585280556864,0.0,0.0,no
David Pittman,male,14,2nd,S,Nationality_1,,29.625485280556862,0.0,2.0,yes
Kimberly Tucker,male,46,2nd,S,Nationality_2,,29.625485280556862,1.0,1.0,no
Sara Berger,female,30,2nd,S,Nationality_1,,29.625485280556862,1.0,1.0,yes
Mason Donovan,female,30,3rd,Q,Nationality_18,398160.56308366585,4.675485280556863,0.0,0.0,yes
Caleb Gallegos,female,30,3rd,S,Nationality_2,390342.56308366585,5.535485280556863,0.0,0.0,yes
Mary Vaughan,female,46,1st,C,Nationality_2,,53.70618528055687,1.0,0.0,yes
Joshua Villarreal,male,46,1st,C,Nationality_2,,36.64548528055686,1.0,0.0,yes
Joshua Hawkins,male,30,1st,C,Nationality_1,,26.665485280556865,0.0,0.0,no
Connie Roach,male,30,3rd,S,Nationality_14,29711.563083665864,4.635485280556864,0.0,0.0,yes
Erica Fox,female,30,2nd,C,Nationality_31,,10.695685280556862,1.0,0.0,yes
Reginald Ferguson,female,30,2nd,C,Nationality_31,,10.695685280556862,1.0,0.0,yes
Robert Wagner,male,62,3rd,Q,Nationality_18,29729.563083665864,4.675485280556863,0.0,0.0,no
Marc Padilla,male,30,3rd,S,Nationality_1,374119.56308366585,10.705485280556864,1.0,0.0,no
Dennis Mejia,female,30,3rd,S,Nationality_1,376255.56308366585,10.705485280556864,1.0,0.0,yes
Brendan Tucker,female,30,1st,C,Nationality_1,,80.55568528055686,0.0,1.0,yes
Yolanda Jenkins,male,14,3rd,S,Nationality_7,409703.56308366585,4.676085280556864,0.0,0.0,no
Gavin Strickland,male,30,2nd,S,Nationality_1,,10.525485280556865,0.0,0.0,no
Rebecca Huffman,male,14,3rd,S,Nationality_7,390345.56308366585,4.676085280556864,0.0,0.0,no
Tammy Lee,male,46,3rd,S,Nationality_7,403614.56308366585,3.716085280556863,0.0,0.0,no
Christopher Howard,male,30,3rd,C,Nationality_17,29678.563083665864,4.566085280556864,0.0,0.0,no
George Tucker,male,14,3rd,C,Nationality_5,29366.563083665864,4.566185280556864,1.0,1.0,no
Jacob Gibson,male,30,3rd,C,Nationality_5,31187.563083665864,4.566185280556864,1.0,1.0,no
Alex Jones,male,46,3rd,S,Nationality_2,342204.56308366585,4.575485280556864,0.0,0.0,no
Daniel Torres,female,14,3rd,S,Nationality_1,398111.56308366585,9.616085280556865,0.0,0.0,yes
Scott Miles,male,30,2nd,S,Nationality_7,,10.525485280556865,0.0,0.0,no
Whitney Jones,female,30,1st,C,Nationality_1,,244.62608528055685,0.0,0.0,yes
John Green,male,30,3rd,S,Nationality_17,34597.56308366587,4.535485280556863,0.0,0.0,no
Robert Bowers,female,46,1st,C,Nationality_1,,75.57588528055686,1.0,0.0,yes
Brenda Howell,female,30,1st,C,Nationality_1,,28.656185280556866,0.0,0.0,no
Katherine Hopkins,male,30,3rd,S,Nationality_2,372549.56308366585,12.545485280556862,0.0,0.0,no
Brenda Dunn,male,14,2nd,S,Nationality_3,,10.525485280556865,0.0,0.0,no
Steven Lewis,male,46,3rd,S,Nationality_2,393764.56308366585,4.575485280556864,0.0,0.0,no
Amanda Smith,male,30,3rd,Q,Nationality_18,33614.56308366587,4.675485280556863,0.0,0.0,no
Marissa Davidson,male,46,1st,S,Nationality_2,,218.6761852805569,0.0,0.0,no
Christopher Evans,male,30,2nd,S,Nationality_2,,23.525485280556865,1.0,0.0,no
Jenny King,male,14,2nd,S,Nationality_2,,7.6254852805568625,0.0,0.0,no
Jessica Mccarthy,male,30,3rd,S,Nationality_17,3128362.563083666,4.535485280556863,0.0,0.0,yes
Kathryn Cardenas,male,14,3rd,S,Nationality_7,50618.56308366587,4.676585280556862,0.0,0.0,no
Heidi Klein,female,46,1st,C,Nationality_1,,28.656285280556865,0.0,0.0,yes
Patrick Vaughan,female,30,3rd,Q,Nationality_18,29394.563083665864,4.675485280556863,0.0,0.0,no
Jessica Potter,female,46,1st,C,Nationality_1,,107.69628528055686,0.0,0.0,yes
Angela Gutierrez,male,30,3rd,Q,Nationality_18,413576.56308366585,4.675485280556863,0.0,0.0,no
Daniel Rogers,male,46,3rd,Q,Nationality_18,413576.56308366585,3.715485280556864,0.0,0.0,no
Jamie Hoover,male,30,1st,S,Nationality_9,,23.576385280556863,0.0,0.0,yes
Patrick Lynn,male,14,3rd,Q,Nationality_18,342138.56308366585,4.696185280556863,0.0,0.0,no
Joshua Valenzuela,male,14,3rd,Q,Nationality_18,372824.56308366585,4.675485280556863,0.0,0.0,no
Dr. Ryan Martin,male,30,3rd,S,Nationality_17,374521.56308366585,53.61658528055686,0.0,0.0,yes
Audrey Coleman,female,14,3rd,S,Nationality_2,372816.56308366585,31.596085280556863,2.0,2.0,no
Frank Mendoza,female,14,3rd,S,Nationality_2,377094.56308366585,31.596085280556863,2.0,2.0,no
Andrea Rodriguez,male,30,3rd,S,Nationality_2,372552.56308366585,5.535485280556863,0.0,0.0,no
Julie Cunningham,male,14,3rd,S,Nationality_2,30525.563083665864,31.596085280556863,2.0,2.0,no
Robert Mendez,female,46,3rd,S,Nationality_24,48383.56308366587,31.596085280556863,1.0,3.0,no
Andrew Schmitt,male,14,3rd,S,Nationality_2,389367.56308366585,31.596085280556863,1.0,3.0,no
Kelsey Dickson,male,30,1st,S,Nationality_1,,24.675485280556863,0.0,0.0,no
Amber Rivera,female,30,1st,S,Nationality_9,,260.52548528055684,3.0,2.0,yes
Stephen Mendez,female,30,1st,S,Nationality_9,,260.52548528055684,3.0,2.0,yes
Sean Flores,female,30,1st,S,Nationality_9,,260.52548528055684,3.0,2.0,yes
Emma Martinez,male,14,1st,S,Nationality_9,,260.52548528055684,3.0,2.0,no
Ryan Haley,male,62,1st,S,Nationality_9,,260.52548528055684,1.0,4.0,no
Amanda Weber,female,46,1st,S,Nationality_9,,260.52548528055684,1.0,4.0,yes
Bernard Campbell,male,30,3rd,Q,Nationality_18,376296.56308366585,4.675485280556863,0.0,0.0,no
Linda Stevens,male,30,2nd,S,Nationality_1,,10.525485280556865,0.0,0.0,no
Karen Hayes,female,30,1st,C,Nationality_2,,53.70618528055687,0.0,0.0,yes
Christopher Orozco,male,30,1st,S,Nationality_2,,23.635485280556864,0.0,0.0,no
Shannon Rhodes,male,46,1st,S,Nationality_1,,130.65548528055686,2.0,0.0,yes
Christopher Daniels,male,46,1st,C,Nationality_1,,24.665985280556864,1.0,0.0,yes
Frederick Brown,female,46,1st,S,Nationality_1,,130.65548528055686,1.0,0.0,yes
Victoria Allen,female,30,1st,C,Nationality_13,,46.62548528055687,0.0,2.0,yes
Scott Mosley,male,46,1st,C,Nationality_13,,76.56548528055687,1.0,1.0,yes
Holly Gilbert,female,46,1st,C,Nationality_13,,76.56548528055687,1.0,1.0,yes
Juan Glass,male,30,2nd,B,Nationality_2,,,0.0,0.0,no
William Perez,male,30,1st,S,Nationality_2,,,0.0,0.0,no
Adam Kelly,female,30,2nd,S,Nationality_20,,10.525485280556865,0.0,0.0,no
Mr. Justin James,male,30,1st,S,Nationality_2,,50.54548528055687,1.0,0.0,no
Anthony Burnett,female,30,1st,S,Nationality_2,,50.54548528055687,1.0,0.0,yes
Mrs. Stephanie Garcia,male,30,2nd,S,Nationality_2,,23.525485280556865,0.0,0.0,no
Mary Parker,male,30,2nd,S,Nationality_2,,18.525485280556865,1.0,0.0,no
Eric Mckinney,male,30,2nd,S,Nationality_2,,18.525485280556865,1.0,0.0,no
Paul Butler,male,30,3rd,Q,Nationality_18,357975.56308366585,4.666485280556863,0.0,0.0,no
Tristan Castillo,male,30,3rd,S,Nationality_2,29706.563083665864,11.625485280556862,0.0,0.0,no
Mario Garcia,female,30,2nd,S,Nationality_2,,10.525485280556865,0.0,0.0,yes
Gabriel James,male,14,2nd,S,Nationality_2,,23.525485280556865,0.0,0.0,no
Kyle Perez,male,30,2nd,S,Nationality_14,,7.6254852805568625,0.0,0.0,no
Cassandra Harper,male,46,1st,S,Nationality_2,,35.625485280556866,0.0,0.0,no
Jill Diaz,female,30,3rd,C,Nationality_1,342204.56308366585,4.566185280556864,0.0,0.0,yes
Heather Nelson,male,30,3rd,C,Nationality_5,376290.56308366585,4.566085280556864,0.0,0.0,no
Mark Brown,male,78,3rd,C,Nationality_12,29674.563083665864,4.696585280556864,0.0,0.0,no
David Reese,female,30,1st,C,Nationality_1,,56.60548528055686,0.0,1.0,yes
Bryan Wells,female,46,1st,C,Nationality_1,,56.60548528055686,0.0,1.0,yes
April Bender,female,30,1st,S,Nationality_17,,208.6254852805569,0.0,0.0,yes
Timothy Huang,male,30,1st,C,Nationality_17,,76.56548528055687,0.0,0.0,no
Thomas Parker,male,46,2nd,S,Nationality_2,,7.6254852805568625,0.0,0.0,no
Kim Steele,male,14,2nd,S,Nationality_2,,8.625485280556862,1.0,0.0,no
Alex Harrison,male,30,2nd,S,Nationality_2,,8.625485280556862,1.0,0.0,no
Jason Pierce,male,30,2nd,S,Nationality_2,,10.625485280556862,0.0,0.0,no
Robert Murphy,male,30,3rd,S,Nationality_21,370146.56308366585,5.535485280556863,0.0,0.0,no
Roberto Gordon,male,30,2nd,S,Nationality_18,,10.525485280556865,0.0,0.0,no
Taylor Barnes,male,30,2nd,S,Nationality_2,,10.525485280556865,0.0,0.0,no
Joshua Gilmore,female,14,3rd,Q,Nationality_18,358019.56308366585,4.666285280556863,0.0,0.0,yes
Steven Holden,male,30,2nd,S,Nationality_8,,10.525485280556865,0.0,0.0,no
Christopher Donaldson,female,14,3rd,Q,Nationality_18,391910.56308366585,4.675485280556863,0.0,0.0,yes
Donald Davis,male,46,1st,C,Nationality_1,,86.54558528055686,1.0,0.0,yes
Peter Thomas,female,30,1st,C,Nationality_1,,86.54558528055686,1.0,0.0,yes
Gregory Moyer,male,62,1st,C,Nationality_1,,31.655585280556863,0.0,0.0,no
Jonathan Hawkins,male,14,3rd,S,Nationality_2,377103.56308366585,17.626085280556865,0.0,2.0,yes
Jesus Kennedy,male,30,3rd,S,Nationality_2,374129.56308366585,17.626085280556865,1.0,1.0,no
Kathryn Reyes,male,46,3rd,S,Nationality_17,30587.563083665864,4.695485280556863,0.0,0.0,no
William Neal,female,30,3rd,S,Nationality_2,374125.56308366585,17.626085280556865,1.0,1.0,yes
Norma Parker,male,14,3rd,S,Nationality_2,374123.56308366585,43.705485280556864,5.0,2.0,no
Mandy Kramer,male,14,3rd,S,Nationality_2,397425.56308366585,43.705485280556864,5.0,2.0,no
Jessica Smith,male,14,3rd,S,Nationality_2,377098.56308366585,43.705485280556864,5.0,2.0,no
Andrew Andrade,female,14,3rd,S,Nationality_2,29725.563083665864,43.705485280556864,5.0,2.0,no
Edward Hale,female,14,3rd,S,Nationality_2,29700.563083665864,43.705485280556864,5.0,2.0,no
Jeff Cantrell,male,14,3rd,S,Nationality_2,29202.563083665864,43.705485280556864,5.0,2.0,no
Brandon George,male,46,3rd,S,Nationality_2,31630.563083665864,43.705485280556864,1.0,6.0,no
Joshua Wilson,female,46,3rd,S,Nationality_2,3128366.563083666,43.705485280556864,1.0,6.0,no
Rodney Wilson,male,46,1st,S,Nationality_1,,25.625485280556862,0.0,0.0,yes
Elizabeth Clark,female,14,1st,S,Nationality_2,,150.61578528055688,0.0,0.0,yes
Natasha Floyd,male,30,1st,S,Nationality_9,,27.525485280556865,0.0,1.0,no
Carla Parker,female,46,1st,S,Nationality_2,,150.61578528055688,0.0,1.0,yes
William Miller,male,46,2nd,S,Nationality_22,,10.525485280556865,0.0,0.0,no
Jamie Norton,female,46,1st,C,Nationality_1,,60.595685280556864,0.0,1.0,yes
Daniel Stuart Jr.,male,30,1st,C,Nationality_1,,60.595685280556864,0.0,1.0,yes
John Blankenship,male,14,engineering crew,S,Nationality_2,,,,,no
Chris Hendricks,male,46,3rd,S,Nationality_2,374132.56308366585,5.535485280556863,0.0,0.0,no
Daniel Palmer,male,30,3rd,S,Nationality_3,386357.56308366585,5.586985280556863,0.0,0.0,no
Robert Stanton,male,30,3rd,S,Nationality_2,29732.563083665864,5.535485280556863,0.0,0.0,no
Tammy Turner,male,46,1st,C,Nationality_4,,76.56548528055687,0.0,0.0,no
Marie Fisher,male,14,3rd,S,Nationality_6,377077.56308366585,6.686585280556862,0.0,0.0,no
Terry Avila,male,30,3rd,S,Nationality_6,29868.563083665864,4.706085280556863,2.0,0.0,no
Janet Murray,male,30,3rd,S,Nationality_6,29394.563083665864,4.706085280556863,2.0,0.0,no
Daniel Nichols,male,14,3rd,S,Nationality_7,376266.56308366585,4.676085280556864,0.0,0.0,no
Michelle Adams,female,30,3rd,S,Nationality_13,29195.563083665864,5.695485280556863,0.0,0.0,no
Michael Cunningham,male,30,3rd,S,Nationality_3,374142.56308366585,3.715885280556864,1.0,0.0,no
Danny Baxter,male,14,3rd,S,Nationality_3,409703.56308366585,3.715885280556864,1.0,0.0,no
Robert Phillips,male,30,3rd,S,Nationality_6,29746.563083665864,12.695485280556865,1.0,0.0,no
Aaron Blake,female,30,3rd,S,Nationality_6,374136.56308366585,12.695485280556865,1.0,0.0,yes
Dustin Copeland,male,30,2nd,S,Nationality_2,,10.525485280556865,0.0,0.0,no
Donna Murphy,male,14,2nd,S,Nationality_1,,11.625485280556862,1.0,1.0,yes
Regina Williams,female,30,2nd,S,Nationality_1,,11.625485280556862,0.0,2.0,yes
Donald Jones,male,14,3rd,S,Nationality_27,29728.563083665864,6.625485280556863,0.0,0.0,no
Barbara Hunt,male,30,3rd,C,Nationality_5,374112.56308366585,4.566185280556864,0.0,0.0,yes
Edward Mack,male,14,3rd,C,Nationality_5,395453.56308366585,4.566085280556864,0.0,0.0,no
Brent Gonzalez,male,30,3rd,C,Nationality_5,350643.56308366585,4.566185280556864,0.0,0.0,no
Joy Melton,male,46,3rd,S,Nationality_1,3128314.563083666,11.545685280556864,2.0,0.0,no
Sara Wood,male,30,3rd,S,Nationality_10,374793.56308366585,4.695585280556863,1.0,0.0,no
Danielle King,male,30,3rd,S,Nationality_10,342148.56308366585,4.695585280556863,0.0,0.0,no
Tanya Jones,female,46,3rd,S,Nationality_1,391909.56308366585,11.545685280556864,1.0,0.0,yes
Michael Molina,male,46,2nd,S,Nationality_1,,10.525485280556865,0.0,0.0,no
Richard Jones,male,30,1st,C,Nationality_1,,52.60648528055687,1.0,0.0,yes
Megan Duncan,female,30,1st,C,Nationality_1,,52.60648528055687,1.0,0.0,yes
Laura Tyler,female,14,3rd,Q,Nationality_18,29867.563083665864,4.666285280556863,0.0,0.0,no
William Mcbride,female,30,3rd,S,Nationality_2,390342.56308366585,4.635485280556864,0.0,0.0,no
Rebecca Duran,female,14,2nd,S,Nationality_24,,30.525485280556865,0.0,1.0,yes
Rose Roberts,male,46,1st,C,Nationality_1,,73.66618528055686,1.0,0.0,yes
Ellen Wood,female,46,1st,C,Nationality_1,,73.66618528055686,1.0,0.0,yes
Mr. Gregory Williams,male,30,2nd,S,Nationality_24,,30.525485280556865,0.0,1.0,no
Melissa Edwards,male,30,1st,S,Nationality_2,,39.60548528055686,0.0,0.0,no
Karen White,male,62,2nd,S,Nationality_2,,7.6254852805568625,0.0,0.0,yes
Danielle Williams,male,46,1st,S,Nationality_1,,80.61608528055686,1.0,0.0,no
Danielle Bailey,female,30,1st,S,Nationality_1,,80.61608528055686,1.0,0.0,yes
Larry Turner,male,46,2nd,S,Nationality_2,,7.6254852805568625,0.0,0.0,no
Eduardo Green,male,46,1st,S,Nationality_2,,,0.0,0.0,no
Casey Palmer,male,30,2nd,S,Nationality_2,,,,,no
Aaron Martin,female,14,2nd,S,Nationality_2,,23.575485280556865,0.0,2.0,yes
Valerie Bray,male,46,2nd,S,Nationality_2,,23.575485280556865,1.0,1.0,no
Veronica Cochran,male,30,3rd,Q,Nationality_18,28906.563083665864,3.695685280556864,0.0,0.0,no
Jeanette Bruce,female,46,2nd,S,Nationality_2,,23.575485280556865,1.0,1.0,yes
Katherine Wong,male,30,1st,C,Nationality_32,,73.66618528055686,0.0,0.0,yes
Brooke Delacruz,male,46,1st,S,Nationality_2,,27.525485280556865,0.0,0.0,yes
Christopher Bullock,female,30,1st,C,Nationality_1,,80.55568528055686,0.0,0.0,yes
Katrina Moore,male,46,1st,S,Nationality_9,,90.62548528055686,1.0,1.0,no
Jeffrey Hoffman,female,46,1st,S,Nationality_9,,90.62548528055686,1.0,1.0,yes
Brittney Chang,male,46,1st,S,Nationality_2,,39.62548528055687,0.0,0.0,no
Kristin Mcneil,female,30,3rd,Q,Nationality_18,30515.563083665864,4.675485280556863,0.0,0.0,yes
Travis Snow,male,30,3rd,S,Nationality_7,376287.56308366585,3.716085280556863,0.0,0.0,yes
Michael Davis,male,30,3rd,S,Nationality_17,342202.56308366585,53.61658528055686,0.0,0.0,yes
Mary Woods,female,14,3rd,Q,Nationality_18,399673.56308366585,3.675485280556864,0.0,0.0,no
Beth Riley,female,14,3rd,S,Nationality_6,3128356.563083666,4.706085280556863,0.0,0.0,yes
Robert Bryant,female,30,3rd,S,Nationality_6,370327.56308366585,4.706085280556863,0.0,0.0,no
Diane Valdez,female,30,3rd,S,Nationality_7,29741.563083665864,5.715785280556863,0.0,0.0,yes
Charles Peck,male,30,3rd,S,Nationality_16,419127.56308366585,4.696585280556864,0.0,0.0,no
Morgan Aguirre,female,30,3rd,S,Nationality_7,376302.56308366585,4.676085280556864,0.0,0.0,no
Michael Barajas,female,30,3rd,Q,Nationality_18,3128358.563083666,4.675485280556863,0.0,0.0,no
Rhonda Collins,female,30,2nd,S,Nationality_2,,62.52548528055687,1.0,2.0,yes
Valerie Gomez,female,30,2nd,S,Nationality_2,,62.52548528055687,1.0,2.0,yes
Robert Dunlap,male,46,2nd,S,Nationality_2,,62.52548528055687,1.0,2.0,no
Denise White,female,46,2nd,S,Nationality_20,,62.52548528055687,1.0,2.0,yes
Gregory Mathews,female,46,2nd,S,Nationality_20,,13.525485280556865,0.0,0.0,yes
Glenda Chavez,male,30,2nd,S,Nationality_2,,70.62548528055686,2.0,0.0,no
James Mason,male,30,2nd,S,Nationality_2,,70.62548528055686,2.0,0.0,no
Dave Berg,male,30,2nd,S,Nationality_2,,70.62548528055686,2.0,0.0,no
Gregory Fernandez,male,46,1st,S,Nationality_2,,48.69578528055686,0.0,0.0,no
Christopher Walker,female,14,2nd,S,Nationality_6,,10.525485280556865,1.0,1.0,no
Cindy Stuart,male,46,1st,S,Nationality_2,,47.52548528055687,0.0,0.0,no
Monica Smith,female,14,1st,C,Nationality_1,,54.716185280556864,0.0,1.0,yes
Erica Potts,female,46,1st,C,Nationality_1,,54.716185280556864,0.0,1.0,yes
Madeline Gomez,female,14,3rd,S,Nationality_6,29394.563083665864,9.576385280556863,0.0,1.0,yes
Susan Jacobson,female,30,3rd,S,Nationality_6,29724.563083665864,9.576385280556863,1.0,1.0,yes
Todd Conrad,female,14,2nd,S,Nationality_2,,20.525485280556865,2.0,1.0,yes
Bethany Rivera,male,30,2nd,S,Nationality_2,,8.625485280556862,2.0,1.0,no
Catherine Harris,male,30,2nd,S,Nationality_2,,10.525485280556865,0.0,0.0,no
Casey Smith,female,46,2nd,S,Nationality_2,,20.525485280556865,1.0,3.0,yes
Steven Reynolds,male,46,2nd,S,Nationality_2,,10.525485280556865,0.0,0.0,no
Brittney Hamilton,female,46,1st,C,Nationality_1,,74.71568528055687,1.0,0.0,yes
Allison English,female,30,2nd,S,Nationality_2,,23.525485280556865,1.0,0.0,yes
Linda Skinner,male,46,2nd,S,Nationality_2,,23.525485280556865,1.0,0.0,no
Kevin Carter,male,46,3rd,S,Nationality_7,29745.563083665864,3.615485280556863,0.0,0.0,no
